Customer ID,Customer Name,Unnamed: 2,Unnamed: 3,Unnamed: 4,Recency,Frequency,CLV,Profit_nbr,Profit_pct,IPO,AOV,CLV2,Profit_nbr2,Profit_pct2,IPO2,AOV2,CLV3,Profit_nbr3,Profit_pct3,IPO3,AOV3,Clusters
RH-19600,Rob Haberlin,Chairs,7/14/23,1/7/25,-543,11,2085.74,172.63,8.3,3.91,189.61,2243.85,330.73,14.74,3.91,203.99,2481.01,123.31,0.05,4.27,225.55,1
BD-11725,Bruce Degenhardt,Chairs,9/28/24,1/7/25,-101,10,1526.5,333.98,21.9,2.9,152.65,1589.87,397.35,24.99,2.9,158.99,1722.35,357.75,0.21,3.2,172.24,1
VP-21730,Victor Preis,Binders,11/30/24,1/7/25,-38,5,993.9,205.39,20.7,3.6,198.78,1012.86,224.35,22.15,3.6,202.57,1055.83,227.8,0.22,4.6,211.17,1
KM-16225,Kalyca Meade,Furnishings,12/16/24,1/7/25,-22,19,2260.96,635.11,28.1,3.79,119.0,2387.13,761.28,31.89,3.79,125.64,2666.89,750.01,0.28,4.0,140.36,1
FM-14380,Fred McMath,Phones,12/9/24,1/7/25,-29,18,2732.0,218.01,8.0,3.5,151.78,2834.21,320.23,11.3,3.5,157.46,3052.53,190.95,0.06,3.78,169.58,1
VB-21745,Victoria Brennan,Fasteners,11/6/24,1/7/25,-62,10,2005.6,371.24,18.5,3.7,200.56,2010.38,376.02,18.7,3.7,201.04,2017.55,350.91,0.17,3.8,201.76,1
TS-21085,Thais Sissman,Binders,1/7/24,1/7/25,-366,2,4.83,-3.32,-68.6,2.0,2.42,5.8,-2.35,-40.5,2.0,2.9,8.73,-5.98,-0.68,3.5,4.37,2
RK-19300,Ralph Kennedy,Envelopes,9/2/24,1/7/25,-127,8,1460.19,269.69,18.5,3.63,182.52,1502.13,311.62,20.75,3.63,187.77,1669.86,255.71,0.15,3.75,208.73,1
BE-11455,Brad Eason,Chairs,4/20/24,1/7/25,-262,13,1727.65,139.20,8.1,3.08,132.9,1756.77,168.32,9.58,3.08,135.14,1859.39,158.52,0.09,3.62,143.03,1
PN-18775,Parhena Norris,Binders,11/30/24,1/7/25,-38,13,1467.15,192.04,13.1,3.62,112.86,1661.2,386.09,23.24,3.62,127.78,2049.45,264.28,0.13,4.08,157.65,1
EM-14095,Eudokia Martin,Labels,9/8/24,1/7/25,-121,10,1041.04,240.24,23.1,3.4,104.1,1053.93,253.12,24.02,3.4,105.39,1073.25,250.47,0.23,3.8,107.33,1
PO-19180,Philisse Overcash,Art,7/23/24,1/7/25,-168,18,4893.04,"1,155.43",23.6,3.61,271.84,5128.97,1391.36,27.13,3.61,284.94,5663.33,1198.74,0.21,4.11,314.63,1
TT-21265,Tim Taslimi,Storage,11/19/23,1/7/25,-415,3,439.5,93.92,21.4,2.67,146.5,439.5,93.92,21.37,2.67,146.5,439.5,93.92,0.21,2.67,146.5,1
JW-15955,Joni Wasserman,Bookcases,12/25/24,1/7/25,-13,11,1244.09,-29.58,-2.4,3.73,113.1,1404.24,130.58,9.3,3.73,127.66,1725.16,-114.49,-0.07,4.36,156.83,2
SC-20440,Shaun Chance,Binders,11/24/24,1/7/25,-44,10,1875.0,379.56,20.2,4.4,187.5,1911.29,415.86,21.76,4.4,191.13,1981.15,362.03,0.18,5.7,198.11,1
RB-19705,Roger Barcio,Art,11/6/24,1/7/25,-62,7,2067.45,243.08,11.8,3.14,295.35,2241.48,417.11,18.61,3.14,320.21,2610.15,175.11,0.07,4.0,372.88,1
DP-13105,Dave Poirier,Binders,12/24/24,1/7/25,-14,14,2215.0,563.18,25.4,4.5,158.21,2507.1,855.27,34.11,4.5,179.08,3057.34,786.84,0.26,5.93,218.38,1
FH-14350,Fred Harton,Appliances,6/1/24,1/7/25,-220,14,2271.28,706.29,31.1,3.71,162.23,2272.04,707.05,31.12,3.71,162.29,2273.18,704.96,0.31,3.79,162.37,1
KW-16435,Katrina Willman,Accessories,9/25/24,1/7/25,-104,10,4416.52,"1,756.14",39.8,4.2,441.65,5130.8,2470.42,48.15,4.2,513.08,6503.87,2620.88,0.4,5.2,650.39,1
CA-12055,Cathy Armstrong,Binders,11/24/23,1/7/25,-410,10,1679.72,211.26,12.6,4.9,167.97,1816.38,347.91,19.15,4.9,181.64,2025.26,224.02,0.11,6.2,202.53,1
NM-18520,Neoma Murray,Paper,4/30/24,1/7/25,-252,15,2161.98,788.95,36.5,4.0,144.13,2170.68,797.65,36.75,4.0,144.71,2185.85,779.33,0.36,4.47,145.72,1
BO-11425,Bobby Odegard,Art,10/16/24,1/7/25,-83,2,130.83,59.45,45.4,3.5,65.42,155.78,84.4,54.18,3.5,77.89,205.68,93.88,0.46,5.0,102.84,1
KD-16615,Ken Dana,Chairs,3/16/24,1/7/25,-297,13,2243.51,539.72,24.1,4.31,172.58,2460.96,757.17,30.77,4.31,189.3,2912.89,648.11,0.22,5.46,224.07,1
BM-11575,Brendan Murry,Bookcases,9/21/24,1/7/25,-108,10,808.16,95.58,11.8,2.2,80.82,868.2,155.62,17.92,2.2,86.82,1023.75,142.22,0.14,2.7,102.38,1
AC-10615,Ann Chong,Binders,12/24/24,1/7/25,-14,18,2537.69,298.83,11.8,3.28,140.98,2851.07,612.22,21.47,3.28,158.39,3576.66,336.77,0.09,3.83,198.7,1
MO-17800,Meg O'Connel,Paper,9/17/24,1/7/25,-112,11,1687.03,169.34,10.0,4.45,153.37,1894.99,377.31,19.91,4.45,172.27,2261.39,175.3,0.08,4.82,205.58,1
AB-10060,Adam Bellavance,Paper,11/6/24,1/7/25,-62,18,7755.62,"2,054.59",26.5,3.11,430.87,9133.75,3432.72,37.58,3.11,507.43,11347.96,2946.7,0.26,3.67,630.44,0
CM-12190,Charlotte Melton,Storage,12/22/24,1/7/25,-16,7,1475.14,91.20,6.2,3.0,210.73,1633.32,249.38,15.27,3.0,233.33,1870.59,121.47,0.06,3.29,267.23,1
JR-16210,Justin Ritter,Accessories,11/27/24,1/7/25,-41,10,2201.69,452.37,20.5,4.1,220.17,2317.57,568.26,24.52,4.1,231.76,2574.39,534.37,0.21,4.5,257.44,1
SJ-20125,Sanjit Jacobs,Art,9/26/24,1/7/25,-103,24,3949.66,144.12,3.6,4.33,164.57,4130.47,324.93,7.87,4.33,172.1,4438.08,65.42,0.01,5.08,184.92,1
CM-11935,Carlos Meador,Phones,1/22/23,1/7/25,-716,4,565.39,-43.73,-7.7,4.5,141.35,655.62,46.49,7.09,4.5,163.9,790.96,-77.57,-0.1,5.0,197.74,2
DR-12880,Dan Reichenbach,Accessories,12/27/24,1/7/25,-11,24,6528.03,"1,641.86",25.2,4.29,272.0,6927.71,2041.54,29.47,4.29,288.65,7646.69,1900.86,0.25,4.75,318.61,0
BS-11800,Bryan Spruell,Envelopes,4/9/24,1/7/25,-273,8,949.43,194.05,20.4,2.75,118.68,949.43,194.05,20.44,2.75,118.68,949.43,194.05,0.2,2.75,118.68,1
HW-14935,Helen Wasserman,Art,9/4/24,1/7/25,-125,20,9300.25,"2,164.16",23.3,4.25,465.01,9927.73,2791.64,28.12,4.25,496.39,10976.29,2426.75,0.22,4.8,548.81,0
EM-13960,Eric Murdock,Binders,8/1/24,1/7/25,-159,6,933.7,102.30,11.0,3.0,155.62,934.3,102.89,11.01,3.0,155.72,935.2,100.05,0.11,3.33,155.87,1
HM-14980,Henry MacAllister,Binders,4/27/24,1/7/25,-255,7,736.28,117.28,15.9,4.14,105.18,750.27,131.27,17.5,4.14,107.18,775.55,131.47,0.17,4.86,110.79,1
JJ-15760,Joel Jenkins,Appliances,12/8/22,1/7/25,-761,3,195.0,34.45,17.7,3.67,65.0,195.0,34.45,17.67,3.67,65.0,195.0,34.45,0.18,3.67,65.0,1
GH-14485,Gene Hale,Furnishings,12/8/23,1/7/25,-396,3,1361.24,-95.45,-7.0,5.0,453.75,1361.24,-95.45,-7.01,5.0,453.75,1361.24,-95.45,-0.07,5.0,453.75,2
SO-20335,Sean O'Donnell,Tables,12/1/24,1/7/25,-37,15,2602.58,-81.09,-3.1,3.47,173.51,2967.72,284.06,9.57,3.47,197.85,3647.63,-251.29,-0.07,4.0,243.18,2
CG-12520,Claire Gute,Furnishings,1/26/24,1/7/25,-347,5,1148.78,169.93,14.8,2.8,229.76,1347.56,368.71,27.36,2.8,269.51,1767.72,337.28,0.19,3.4,353.54,1
JF-15355,Jay Fein,Chairs,9/16/24,1/7/25,-113,16,1911.84,330.20,17.3,3.63,119.49,2199.95,618.3,28.11,3.63,137.5,2906.6,427.32,0.15,4.38,181.66,1
MY-17380,Maribeth Yedwab,Labels,12/1/24,1/7/25,-37,13,2254.29,319.12,14.2,3.77,173.41,2424.92,489.76,20.2,3.77,186.53,2683.22,324.19,0.12,4.31,206.4,1
SG-20080,Sandra Glassco,Bookcases,12/22/24,1/7/25,-16,11,3406.58,570.44,16.7,2.73,309.69,3636.05,799.9,22.0,2.73,330.55,4259.55,683.57,0.16,3.18,387.23,1
EG-13900,Emily Grady,Appliances,12/8/24,1/7/25,-30,9,1832.02,104.27,5.7,4.89,203.56,2066.36,338.6,16.39,4.89,229.6,2508.82,54.35,0.02,6.22,278.76,1
KC-16540,Kelly Collister,Accessories,9/24/24,1/7/25,-105,5,3908.26,709.42,18.2,5.6,781.65,3908.72,709.88,18.16,5.6,781.74,3909.41,707.47,0.18,5.8,781.88,1
CB-12415,Christy Brittain,Binders,12/4/24,1/7/25,-34,12,1949.2,272.39,14.0,3.67,162.43,1952.07,275.26,14.1,3.67,162.67,1958.67,263.2,0.13,4.08,163.22,1
MT-17815,Meg Tillman,Binders,11/11/24,1/7/25,-57,10,2890.14,509.01,17.6,3.1,289.01,3377.04,995.9,29.49,3.1,337.7,4108.11,701.07,0.17,3.7,410.81,1
MZ-17335,Maria Zettner,Fasteners,11/30/24,1/7/25,-38,6,593.61,85.02,14.3,1.83,98.93,593.61,85.02,14.32,1.83,98.93,593.61,85.02,0.14,1.83,98.93,1
GH-14665,Greg Hansen,Supplies,12/28/24,1/7/25,-10,3,146.94,-5.81,-4.0,3.0,48.98,162.71,9.96,6.12,3.0,54.24,186.37,-11.61,-0.06,3.33,62.12,2
KB-16405,Katrina Bavinger,Furnishings,9/4/24,1/7/25,-125,9,908.82,274.30,30.2,2.78,100.98,963.33,328.81,34.13,2.78,107.04,1090.5,284.38,0.26,3.0,121.17,1
PB-18805,Patrick Bzostek,Binders,12/5/24,1/7/25,-33,10,740.36,229.23,31.0,5.4,74.04,806.73,295.6,36.64,5.4,80.67,920.2,290.61,0.32,6.9,92.02,1
TP-21415,Tom Prescott,Furnishings,9/17/24,1/7/25,-112,10,5329.0,"-1,087.39",-20.4,3.9,532.9,6298.7,-117.69,-1.87,3.9,629.87,7999.33,-1693.19,-0.21,5.4,799.93,2
RH-19555,Ritsa Hightower,Binders,7/29/23,1/7/25,-528,3,740.38,0.31,0.0,3.67,246.79,747.51,7.43,0.99,3.67,249.17,764.13,-17.11,-0.02,5.0,254.71,1
MH-17620,Matt Hagelstein,Furnishings,7/28/24,1/7/25,-163,6,1252.8,122.36,9.8,3.17,208.8,1256.16,125.72,10.01,3.17,209.36,1261.2,118.38,0.09,3.67,210.2,1
SU-20665,Stephanie Ulpright,Binders,12/10/24,1/7/25,-28,18,2595.36,763.47,29.4,3.39,144.19,2738.24,906.35,33.1,3.39,152.12,3048.71,820.45,0.27,4.0,169.37,1
AF-10870,Art Ferguson,Appliances,11/19/24,1/7/25,-49,16,2052.91,317.97,15.5,3.19,128.31,2140.72,405.79,18.96,3.19,133.8,2313.62,262.65,0.11,3.88,144.6,1
TT-21460,Tonja Turnell,Paper,12/18/24,1/7/25,-20,14,5364.81,"1,124.50",21.0,3.43,383.2,5582.12,1341.81,24.04,3.43,398.72,6089.17,1329.41,0.22,3.71,434.94,1
SC-20800,Stuart Calhoun,Storage,11/30/24,1/7/25,-38,5,279.26,51.83,18.6,2.2,55.85,279.26,51.83,18.56,2.2,55.85,279.26,51.83,0.19,2.2,55.85,1
DJ-13630,Doug Jacobs,Phones,12/18/24,1/7/25,-20,8,3356.4,731.56,21.8,5.38,419.55,3587.66,962.82,26.84,5.38,448.46,4000.38,812.21,0.2,6.25,500.05,1
PM-19135,Peter McVee,Tables,11/9/24,1/7/25,-59,7,4115.66,526.75,12.8,5.14,587.95,4326.29,737.39,17.04,5.14,618.04,4642.24,474.1,0.1,5.43,663.18,1
EM-14200,Evan Minnotte,Labels,7/25/24,1/7/25,-166,4,366.82,21.77,5.9,3.25,91.71,426.45,81.4,19.09,3.25,106.61,515.88,19.64,0.04,4.0,128.97,1
ER-13855,Elpida Rittenbach,Appliances,11/4/23,1/7/25,-430,5,1245.79,-295.74,-23.7,5.4,249.16,1421.05,-120.48,-8.48,5.4,284.21,1683.94,-441.79,-0.26,6.4,336.79,2
JR-15670,Jim Radford,Bookcases,5/16/23,1/7/25,-602,3,1156.66,-785.16,-67.9,4.67,385.55,1274.67,-667.15,-52.34,4.67,424.89,1493.83,-1234.73,-0.83,6.0,497.94,2
DL-13495,Dionis Lloyd,Bookcases,10/15/24,1/7/25,-84,12,3539.32,-52.79,-1.5,2.75,294.94,3739.04,146.93,3.93,2.75,311.59,4258.7,10.02,0.0,3.0,354.89,1
BT-11485,Brad Thomas,Appliances,3/11/23,1/7/25,-668,3,415.2,126.87,30.6,3.67,138.4,415.2,126.87,30.56,3.67,138.4,415.2,126.87,0.31,3.67,138.4,1
BO-11350,Bill Overfelt,Tables,8/15/24,1/7/25,-145,12,2682.73,278.78,10.4,3.58,223.56,3158.99,755.04,23.9,3.58,263.25,4030.92,404.54,0.1,4.92,335.91,1
EB-13975,Erica Bern,Copiers,12/30/24,1/7/25,-8,6,1643.26,162.88,9.9,3.0,273.88,1651.0,170.62,10.33,3.0,275.17,1663.3,166.56,0.1,3.67,277.22,1
JB-16000,Joy Bell-,Furnishings,11/17/24,1/7/25,-51,7,644.12,126.76,19.7,4.57,92.02,744.53,227.17,30.51,4.57,106.36,924.19,174.15,0.19,5.0,132.03,1
BE-11335,Bill Eplett,Paper,9/2/24,1/7/25,-127,9,4204.68,"1,487.77",35.4,3.89,467.19,4204.68,1487.77,35.38,3.89,467.19,4204.68,1487.77,0.35,3.89,467.19,1
TB-21355,Todd Boyes,Art,8/6/24,1/7/25,-154,13,834.33,268.97,32.2,3.38,64.18,920.14,354.78,38.56,3.38,70.78,1099.35,348.86,0.32,3.92,84.57,1
HE-14800,Harold Engle,Paper,12/18/24,1/7/25,-20,11,883.53,274.40,31.1,4.0,80.32,883.53,274.4,31.06,4.0,80.32,883.53,274.4,0.31,4.0,80.32,1
BE-11410,Bobby Elias,Paper,9/23/24,1/7/25,-106,5,2261.44,755.92,33.4,3.8,452.29,2273.66,768.14,33.78,3.8,454.73,2298.11,769.21,0.33,4.4,459.62,1
DW-13540,Don Weiss,Furnishings,9/23/24,1/7/25,-106,9,344.08,69.67,20.2,2.33,38.23,345.46,71.04,20.57,2.33,38.38,350.96,71.99,0.21,2.44,39.0,1
JG-15310,Jason Gross,Chairs,12/28/24,1/7/25,-10,11,2240.58,3.80,0.2,4.18,203.69,2467.82,231.04,9.36,4.18,224.35,2976.31,-0.86,0.0,5.18,270.57,1
CJ-12010,Caroline Jumper,Bookcases,6/24/24,1/7/25,-197,20,11164.97,858.74,7.7,4.15,558.25,13224.02,2917.79,22.06,4.15,661.2,17289.89,1286.48,0.07,5.3,864.49,0
BD-11770,Bryan Davis,Accessories,2/6/24,1/7/25,-336,10,658.47,141.27,21.5,2.1,65.85,717.4,200.2,27.91,2.1,71.74,935.17,183.58,0.2,2.6,93.52,1
HZ-14950,Henia Zydlo,Furnishings,11/25/24,1/7/25,-43,6,886.52,-130.39,-14.7,3.5,147.75,1031.3,14.4,1.4,3.5,171.88,1320.87,-179.25,-0.14,4.0,220.15,2
SV-20935,Susan Vittorini,Furnishings,12/28/24,1/7/25,-10,13,1903.49,106.89,5.6,5.08,146.42,1974.28,177.68,9.0,5.08,151.87,2086.97,21.52,0.01,5.46,160.54,1
JT-12540,Jill Trafton,Bookcases,3/19/24,1/7/25,-294,2,144.59,-197.60,-136.7,1.0,72.29,173.51,-168.69,-97.22,1.0,86.75,289.18,-395.21,-1.37,2.0,144.59,2
JM-15250,Janet Martin,Furnishings,11/23/24,1/7/25,-45,19,3159.12,19.82,0.6,4.79,166.27,3504.96,365.66,10.43,4.79,184.47,4150.51,133.2,0.03,6.16,218.45,1
RB-19360,Raymond Buch,Art,9/25/24,1/7/25,-104,18,15117.34,"6,976.10",46.1,3.94,839.85,15119.59,6978.35,46.15,3.94,839.98,15124.86,6970.33,0.46,4.06,840.27,0
SW-20350,Sean Wendt,Binders,7/21/24,1/7/25,-170,6,1019.04,95.84,9.4,4.17,169.84,1026.89,103.68,10.1,4.17,171.15,1044.3,81.97,0.08,4.67,174.05,1
JM-15580,Jill Matthias,Binders,12/30/24,1/7/25,-8,7,303.95,113.12,37.2,3.71,43.42,330.07,139.24,42.19,3.71,47.15,369.25,136.82,0.37,4.29,52.75,1
CR-12580,Clay Rozendal,Paper,11/3/24,1/7/25,-65,6,2148.85,74.40,3.5,5.33,358.14,2485.59,411.14,16.54,5.33,414.27,2991.46,86.96,0.03,7.0,498.58,1
EL-13735,Ed Ludwig,Furnishings,10/14/24,1/7/25,-85,2,124.28,27.12,21.8,4.5,62.14,131.81,34.65,26.29,4.5,65.91,145.8,37.66,0.26,6.5,72.9,1
CL-12700,Craig Leslie,Chairs,9/16/24,1/7/25,-113,8,2353.59,229.01,9.7,4.25,294.2,2621.11,496.54,18.94,4.25,327.64,3022.4,304.6,0.1,4.88,377.8,1
RB-19570,Rob Beeghly,Furnishings,12/5/24,1/7/25,-33,9,528.55,76.89,14.5,3.89,58.73,578.03,126.37,21.86,3.89,64.23,655.73,85.93,0.13,4.56,72.86,1
CM-12235,Chris McAfee,Art,12/10/23,1/7/25,-394,8,2305.71,365.04,15.8,3.5,288.21,2441.7,501.03,20.52,3.5,305.21,2713.69,497.63,0.18,3.88,339.21,1
SM-20905,Susan MacKendrick,Furnishings,5/3/23,1/7/25,-615,6,1043.04,-237.29,-22.7,3.33,173.84,1088.03,-192.3,-17.67,3.33,181.34,1193.0,-347.26,-0.29,3.67,198.83,2
LW-16990,Lindsay Williams,Tables,11/27/24,1/7/25,-41,11,3230.31,662.83,20.5,3.45,293.66,3693.12,1125.65,30.48,3.45,335.74,4537.8,849.35,0.19,4.0,412.53,1
CV-12805,Cynthia Voltz,Appliances,12/25/24,1/7/25,-13,19,2370.31,99.00,4.2,3.26,124.75,2475.42,204.1,8.25,3.26,130.29,2675.08,73.65,0.03,4.0,140.79,1
AS-10285,Alejandro Savely,Binders,12/11/24,1/7/25,-27,8,3214.24,354.63,11.0,4.88,401.78,3760.32,900.72,23.95,4.88,470.04,4587.71,485.12,0.11,5.63,573.46,1
CC-12370,Christopher Conant,Binders,11/17/24,1/7/25,-51,11,12129.07,"2,177.05",17.9,3.09,1102.64,12233.23,2281.21,18.65,3.09,1112.11,12392.62,2181.35,0.18,3.55,1126.6,0
RW-19690,Robert Waldorf,Binders,10/12/24,1/7/25,-87,15,3495.65,707.55,20.2,4.07,233.04,3502.28,714.19,20.39,4.07,233.49,3517.23,715.81,0.2,4.4,234.48,1
LP-17095,Liz Preis,Furnishings,12/21/24,1/7/25,-17,15,3653.4,338.45,9.3,3.47,243.56,3678.23,363.28,9.88,3.47,245.22,3750.17,271.18,0.07,3.73,250.01,1
SC-20230,Scot Coram,Paper,8/3/24,1/7/25,-157,11,4371.96,440.14,10.1,4.45,397.45,4951.9,1020.09,20.6,4.45,450.17,5982.21,542.76,0.09,5.0,543.84,1
RS-19870,Roy Skaria,Fasteners,12/11/24,1/7/25,-27,3,22.33,9.58,42.9,3.33,7.44,23.41,10.66,45.56,3.33,7.8,25.93,11.31,0.44,4.0,8.64,1
DV-13045,Darrin Van Huff,Labels,12/11/24,1/7/25,-27,9,1119.48,-427.18,-38.2,3.11,124.39,1314.53,-232.14,-17.66,3.11,146.06,1652.95,-650.87,-0.39,4.0,183.66,2
HO-15234,Harry Olson,Chairs,3/16/24,1/7/25,-297,2,281.34,109.72,39.0,3.0,140.67,337.61,165.99,49.17,3.0,168.8,468.9,182.87,0.39,5.0,234.45,1
HO-15233,Harry Olson,Chairs,3/16/24,1/7/25,-297,2,39.36,13.78,35.0,5.0,19.68,47.23,21.65,45.83,5.0,23.62,62.98,22.04,0.35,8.0,31.49,1
HO-15232,Harry Olson,Art,3/16/24,1/7/25,-297,2,140.93,45.80,32.5,6.0,70.46,140.93,45.8,32.5,6.0,70.46,140.93,45.8,0.33,6.0,70.46,1
HO-15231,Harry Olson,Binders,3/16/24,1/7/25,-297,2,620.24,161.26,26.0,2.0,310.12,744.29,285.31,38.33,2.0,372.14,930.36,241.89,0.26,3.0,465.18,1
JS-15685,Jim Sink,Tables,11/18/24,1/7/25,-50,11,1131.06,-54.87,-4.9,3.82,102.82,1204.86,18.93,1.57,3.82,109.53,1317.48,-119.46,-0.09,4.45,119.77,2
TB-21055,Ted Butterfield,Chairs,9/2/24,1/7/25,-127,18,1467.88,390.21,26.6,3.67,81.55,1596.18,518.51,32.48,3.67,88.68,1945.78,431.97,0.22,4.17,108.1,1
LD-16855,Lela Donovan,Art,6/26/23,1/7/25,-561,1,5.3,0.46,8.8,3.0,5.3,5.3,0.46,8.75,3.0,5.3,5.3,0.46,0.09,3.0,5.3,1
PF-19225,Phillip Flathmann,Phones,9/7/24,1/7/25,-122,10,2206.13,591.31,26.8,3.2,220.61,2251.89,637.08,28.29,3.2,225.19,2322.41,578.97,0.25,3.5,232.24,1
AR-10570,Anemone Ratner,Furnishings,7/14/23,1/7/25,-543,2,88.15,32.63,37.0,3.0,44.08,95.43,39.91,41.82,3.0,47.72,109.99,42.9,0.39,4.5,55.0,1
LB-16735,Larry Blacks,Fasteners,11/12/24,1/7/25,-56,3,50.19,18.65,37.2,4.0,16.73,50.19,18.65,37.16,4.0,16.73,50.19,18.65,0.37,4.0,16.73,1
AG-10330,Alex Grayson,Envelopes,12/22/24,1/7/25,-16,9,660.97,-5.14,-0.8,5.22,73.44,698.75,32.64,4.67,5.22,77.64,756.05,-78.57,-0.1,5.67,84.01,2
ML-17755,Max Ludwig,Furnishings,12/1/24,1/7/25,-37,13,2071.91,409.51,19.8,4.08,159.38,2071.91,409.51,19.76,4.08,159.38,2071.91,409.51,0.2,4.08,159.38,1
AO-10810,Anthony O'Donnell,Tables,8/16/23,1/7/25,-510,1,161.28,12.10,7.5,2.0,161.28,193.54,44.35,22.92,2.0,193.54,241.92,18.14,0.07,3.0,241.92,1
MH-18115,Mick Hernandez,Furnishings,12/25/24,1/7/25,-13,22,5503.09,170.97,3.1,3.59,250.14,5703.18,371.06,6.51,3.59,259.24,6109.9,239.39,0.04,4.27,277.72,1
JS-13215,Jennifer Sheldon,Paper,9/26/24,1/7/25,-103,2,19.98,8.99,45.0,1.0,9.99,19.98,8.99,45.0,1.0,9.99,19.98,8.99,0.45,1.0,9.99,1
CM-12160,Charles McCrossin,Accessories,12/4/24,1/7/25,-34,7,2533.31,-394.37,-15.6,3.29,361.9,2935.09,7.4,0.25,3.29,419.3,3538.64,-560.12,-0.16,4.0,505.52,2
SC-20845,Sung Chung,Art,8/21/24,1/7/25,-139,4,280.63,31.18,11.1,3.25,70.16,280.63,31.18,11.11,3.25,70.16,280.63,31.18,0.11,3.25,70.16,1
AS-10135,Adrian Shami,Furnishings,11/19/24,1/7/25,-49,3,58.82,21.85,37.1,3.0,19.61,67.08,30.11,44.88,3.0,22.36,79.46,28.82,0.36,4.0,26.49,1
RR-19315,Ralph Ritter,Labels,12/11/24,1/7/25,-27,4,615.93,-73.84,-12.0,1.75,153.98,720.02,30.26,4.2,1.75,180.01,876.16,-81.27,-0.09,2.0,219.04,2
NS-18505,Neola Schneider,Art,12/24/24,1/7/25,-14,15,2575.86,-12.30,-0.5,3.47,171.72,2787.68,199.52,7.16,3.47,185.85,3256.39,-38.07,-0.01,4.27,217.09,1
CD-11980,Carol Darley,Paper,11/6/24,1/7/25,-62,6,639.77,-206.72,-32.3,3.67,106.63,676.36,-170.12,-25.15,3.67,112.73,761.76,-420.21,-0.55,4.0,126.96,2
SK-19990,Sally Knutson,Binders,12/22/24,1/7/25,-16,5,883.41,168.79,19.1,3.8,176.68,885.17,170.55,19.27,3.8,177.03,888.63,169.2,0.19,4.2,177.73,1
JE-16165,Justin Ellison,Chairs,12/10/24,1/7/25,-28,7,2697.25,789.65,29.3,4.86,385.32,3126.11,1218.51,38.98,4.86,446.59,3786.56,1134.59,0.3,6.14,540.94,1
CJ-11875,Carl Jackson,Art,12/30/23,1/7/25,-374,1,16.52,1.65,10.0,5.0,16.52,16.52,1.65,10.0,5.0,16.52,16.52,1.65,0.1,5.0,16.52,1
RM-19750,Roland Murray,Furnishings,3/6/24,1/7/25,-307,2,98.35,28.69,29.2,2.0,49.18,98.35,28.69,29.17,2.0,49.18,98.35,28.69,0.29,2.0,49.18,1
ML-18040,Michelle Lonsdale,Furnishings,10/12/24,1/7/25,-87,4,742.08,138.72,18.7,4.5,185.52,759.33,155.96,20.54,4.5,189.83,798.97,153.22,0.19,6.0,199.74,1
TM-21490,Tony Molinari,Envelopes,8/22/24,1/7/25,-138,4,1094.68,292.52,26.7,3.0,273.67,1136.68,334.52,29.43,3.0,284.17,1304.69,295.15,0.23,3.25,326.17,1
MG-18205,Mitch Gastineau,Furnishings,4/10/24,1/7/25,-272,2,16.74,-1.25,-7.4,4.0,8.37,17.62,-0.36,-2.05,4.0,8.81,19.69,-3.31,-0.17,5.0,9.84,2
CC-12550,Clay Cheatham,Phones,12/3/24,1/7/25,-35,4,113.83,33.87,29.8,3.5,28.46,115.86,35.9,30.98,3.5,28.96,118.9,35.71,0.3,3.75,29.72,1
CS-12460,Chuck Sachs,Furnishings,12/3/24,1/7/25,-35,6,550.64,156.26,28.4,2.17,91.77,570.35,175.97,30.85,2.17,95.06,608.31,176.44,0.29,2.83,101.38,1
JC-15385,Jenna Caffey,Furnishings,7/8/24,1/7/25,-183,4,1058.11,502.92,47.5,3.5,264.53,1062.74,507.56,47.76,3.5,265.69,1069.69,506.83,0.47,3.75,267.42,1
TC-21145,Theresa Coyne,Chairs,9/15/24,1/7/25,-114,4,1038.26,265.53,25.6,4.25,259.57,1140.85,368.13,32.27,4.25,285.21,1294.74,337.35,0.26,4.75,323.69,1
PH-18790,Patricia Hirasaki,Chairs,10/21/24,1/7/25,-78,2,729.65,47.89,6.6,3.0,364.82,866.44,184.68,21.31,3.0,433.22,1185.62,76.39,0.06,4.0,592.81,1
JR-15700,Jocasta Rupert,Phones,10/23/24,1/7/25,-76,1,863.88,107.99,12.5,3.0,863.88,863.88,107.99,12.5,3.0,863.88,863.88,107.99,0.13,3.0,863.88,1
CD-12280,Christina DeMoss,Chairs,11/18/24,1/7/25,-50,13,1205.58,233.03,19.3,3.0,92.74,1301.42,328.86,25.27,3.0,100.11,1450.89,244.81,0.17,3.54,111.61,1
